document_id,author_id,author_role,team,department,created_date,updated_date,approval_status,approval_date,version,status,authority_level,confidentiality_level,document_type,source_type,review_frequency,next_review_date
DOC-0145,emp_224,Principal Engineer,Data Engineering Core Team,Data Engineering,2024-10-17,2026-04-26,Rejected,,2.1,Draft,Principal Engineer,Internal,Draft Document,Git Markdown,Annual,2027-04-26
DOC-0146,emp_319,Project Notes,Security Core Team,Security,2025-08-23,2026-05-25,Draft,,3.2,Draft,Project Notes,Internal,Project Documentation,Confluence,Annual,2027-05-25
DOC-0147,emp_202,Architecture Board,DevOps Core Team,DevOps,2022-11-08,2025-07-02,Approved,2025-07-02,1.0,Active,Architecture Board,Internal,Standard,Git Markdown,Annual,2026-07-02
DOC-0148,emp_428,Principal Engineer,DevOps Core Team,DevOps,2024-08-15,2024-10-14,Approved,2024-10-14,1.2,Active,Principal Engineer,Public,Meeting Decision,Confluence,Annual,2025-10-14
DOC-0149,emp_290,Project Notes,Product Core Team,Product,2025-12-01,2025-12-10,Approved,2025-12-10,3.0,Active,Project Notes,Restricted,Meeting Decision,Git Markdown,Annual,2026-12-10
DOC-0150,emp_579,Unverified,Security Core Team,Security,2022-01-30,2022-09-17,Draft,,2.2,Draft,Unverified,Restricted,Meeting Decision,Confluence,Annual,2023-09-17
DOC-0151,emp_725,Senior Architect,Architecture Core Team,Architecture,2025-08-21,2026-03-27,Draft,,3.0,Superseded,Senior Architect,Internal,Standard,Git Markdown,Annual,2027-03-27
DOC-0152,emp_557,Architecture Team,Architecture Core Team,Architecture,2026-05-08,2026-06-19,Draft,,3.0,Draft,Architecture Team,Restricted,Meeting Decision,Confluence,Annual,2027-06-19
DOC-0153,emp_263,Principal Engineer,Engineering Core Team,Engineering,2024-11-06,2026-04-04,Draft,,3.1,Draft,Principal Engineer,Restricted,Standard,Git Markdown,Annual,2027-04-04
DOC-0154,emp_525,Senior Engineer,Platform Core Team,Platform,2026-02-13,2026-06-13,Under Review,,3.2,Draft,Senior Engineer,Public,Deprecated Document,Confluence,Annual,2027-06-13
DOC-0155,emp_948,Architecture Board,Data Engineering Core Team,Data Engineering,2026-01-24,2026-06-02,Under Review,,1.0,Draft,Architecture Board,Restricted,Deprecated Document,Git Markdown,Annual,2027-06-02
DOC-0156,emp_622,Chief Architect,DevOps Core Team,DevOps,2025-07-15,2025-08-12,Rejected,,2.1,Draft,Chief Architect,Public,Policy,Confluence,Annual,2026-08-12
DOC-0157,emp_936,Principal Engineer,Engineering Core Team,Engineering,2025-03-08,2025-10-17,Approved,2025-10-17,2.2,Superseded,Principal Engineer,Public,Architecture Decision Record,Git Markdown,Annual,2026-10-17
DOC-0158,emp_284,Engineer,Engineering Core Team,Engineering,2025-04-18,2026-03-12,Draft,,2.1,Draft,Engineer,Confidential,Engineering Note,Confluence,Annual,2027-03-12
DOC-0159,emp_221,Senior Engineer,Data Engineering Core Team,Data Engineering,2026-07-27,2026-07-31,Rejected,,3.0,Draft,Senior Engineer,Public,Engineering Note,Git Markdown,Annual,2027-07-31
DOC-0160,emp_488,Unverified,DevOps Core Team,DevOps,05/22/2022,2024-12-20,Draft,,1.2,Draft,Unverified,Public,Project Documentation,Confluence,Annual,2025-12-20
DOC-0161,emp_168,Architecture Team,Engineering Core Team,Engineering,2024-05-01,2024-06-04,Rejected,,3.0,Draft,Architecture Team,Internal,Technical Design Document,Git Markdown,Annual,2025-06-04
DOC-0162,emp_615,Senior Architect,Platform Core Team,Platform,2022-04-25,2026-06-01,Draft,,3.1,Draft,Senior Architect,Internal,Meeting Decision,Confluence,Annual,2027-06-01
DOC-0163,emp_381,Principal Engineer,Platform Core Team,Platform,02/15/2024,2025-10-12,Under Review,,2.2,Draft,Principal Engineer,Confidential,Architecture Decision Record,Git Markdown,Annual,2026-10-12
DOC-0164,emp_518,Engineer,Security Core Team,Security,2022-09-07,2024-10-16,Under Review,,2.0,Draft,Engineer,Internal,Engineering Note,Confluence,Annual,2025-10-16
DOC-0165,emp_670,Engineer,Data Engineering Core Team,Data Engineering,2021-10-02,2023-12-06,Under Review,,2.2,Draft,Engineer,Public,Deprecated Document,Git Markdown,Annual,2024-12-05
DOC-0166,emp_374,Architecture Board,DevOps Core Team,DevOps,2024-10-11,2026-06-22,Approved,2026-06-22,3.2,Active,Architecture Board,Internal,Standard,Confluence,Annual,2027-06-22
DOC-0167,emp_859,Architecture Team,Engineering Core Team,Engineering,2025-03-10,2026-03-31,Rejected,,3.2,Draft,Architecture Team,Internal,Technical Design Document,Git Markdown,Annual,2027-03-31
DOC-0168,emp_646,Project Notes,Architecture Core Team,Architecture,2022-09-24,2024-03-12,Draft,,2.1,Draft,Project Notes,Public,Security Recommendation,Confluence,Annual,2025-03-12
DOC-0169,emp_146,Engineer,Architecture Core Team,Architecture,2025-11-05,2026-02-26,Under Review,,3.2,Superseded,Engineer,Confidential,Draft Document,Git Markdown,Annual,2027-02-26
DOC-0170,emp_663,Project Notes,Data Engineering Core Team,Data Engineering,2022-06-12,2025-03-08,Rejected,,3.1,Draft,Project Notes,Internal,Security Recommendation,Confluence,Annual,2026-03-08
DOC-0171,emp_134,Unverified,DevOps Core Team,DevOps,2026-04-20,2026-07-14,Approved,2026-07-14,2.0,Active,Unverified,Internal,Technical Design Document,Git Markdown,Annual,2027-07-14
DOC-0172,emp_732,Architecture Board,Security Core Team,Security,02/13/2026,2026-06-16,Rejected,,3.2,Superseded,Architecture Board,Confidential,Draft Document,Confluence,Annual,2027-06-16
DOC-0173,emp_932,Unverified,Architecture Core Team,Architecture,2025-07-10,2025-10-09,Approved,2025-10-09,3.0,Active,Unverified,Internal,Standard,Git Markdown,Annual,2026-10-09
DOC-0174,emp_482,Chief Architect,Product Core Team,Product,2023-07-30,2024-12-09,Under Review,,1.2,Draft,Chief Architect,Public,Standard,Confluence,Annual,2025-12-09
DOC-0175,emp_184,Senior Architect,Engineering Core Team,Engineering,2025-09-28,2026-05-08,Draft,,1.2,Draft,Senior Architect,Public,Policy,Git Markdown,Annual,2027-05-08
DOC-0176,emp_800,Chief Architect,Architecture Core Team,Architecture,2026-01-16,2026-06-04,Approved,2026-06-04,2.0,Active,Chief Architect,Internal,Meeting Decision,Confluence,Annual,2027-06-04
DOC-0177,emp_680,Architecture Team,Architecture Core Team,Architecture,2024-10-18,2026-04-24,Draft,,3.0,Draft,Architecture Team,Public,Standard,Git Markdown,Annual,2027-04-24
DOC-0178,emp_448,Chief Architect,Security Core Team,Security,2025-04-24,2026-03-04,Rejected,,2.0,Draft,Chief Architect,Restricted,Draft Document,Confluence,Annual,2027-03-04
DOC-0179,emp_290,Engineer,Data Engineering Core Team,Data Engineering,2024-09-15,2025-10-09,Approved,2025-10-09,2.0,Active,Engineer,Public,Draft Document,Git Markdown,Annual,2026-10-09
DOC-0180,emp_469,Senior Engineer,DevOps Core Team,DevOps,2021-07-07,2021-07-17,Draft,,2.0,Draft,Senior Engineer,Internal,Technical Design Document,Confluence,Annual,2022-07-17
DOC-0181,emp_126,Chief Architect,Data Engineering Core Team,Data Engineering,2022-12-26,2026-02-03,Approved,2026-02-03,2.1,Active,Chief Architect,Public,Technical Design Document,Git Markdown,Annual,2027-02-03
DOC-0182,emp_273,Unverified,Data Engineering Core Team,Data Engineering,2021-12-14,2022-09-24,Draft,,1.0,Draft,Unverified,Internal,Standard,Confluence,Annual,2023-09-24
DOC-0183,emp_352,Principal Engineer,Engineering Core Team,Engineering,2024-05-01,2026-01-22,Under Review,,1.1,Draft,Principal Engineer,Public,Policy,Git Markdown,Annual,2027-01-22
DOC-0184,emp_442,Project Notes,Product Core Team,Product,2025-07-29,2026-06-27,Under Review,,3.2,Draft,Project Notes,Internal,Standard,Confluence,Annual,2027-06-27
DOC-0185,emp_433,Architecture Team,Architecture Core Team,Architecture,2022-07-29,2024-10-10,Draft,,3.0,Superseded,Architecture Team,Internal,Standard,Git Markdown,Annual,2025-10-10
DOC-0186,emp_951,Principal Engineer,Platform Core Team,Platform,2025-08-05,2026-03-02,Rejected,,2.0,Draft,Principal Engineer,Restricted,Technical Design Document,Confluence,Annual,2027-03-02
DOC-0187,emp_647,Engineer,Security Core Team,Security,2026-03-07,2026-06-22,Approved,2026-06-22,2.2,Active,Engineer,Public,Deprecated Document,Git Markdown,Annual,2027-06-22
DOC-0188,emp_870,Engineer,Platform Core Team,Platform,2026-06-01,2026-07-21,Rejected,,1.1,Superseded,Engineer,Internal,Security Recommendation,Confluence,Annual,2027-07-21
DOC-0189,emp_483,Project Notes,Data Engineering Core Team,Data Engineering,2023-08-07,2026-05-27,Under Review,,1.1,Draft,Project Notes,Public,Standard,Git Markdown,Annual,2027-05-27
DOC-0190,emp_419,Senior Engineer,Product Core Team,Product,2023-07-22,2024-09-17,Draft,,2.2,Draft,Senior Engineer,Confidential,Security Recommendation,Confluence,Annual,2025-09-17
DOC-0191,emp_793,Chief Architect,Product Core Team,Product,2026-03-20,2026-05-21,Under Review,,2.2,Draft,Chief Architect,Confidential,Engineering Note,Git Markdown,Annual,2027-05-21
DOC-0192,emp_505,Engineer,Platform Core Team,Platform,2025-02-19,2025-09-09,Rejected,,2.0,Draft,Engineer,Internal,Architecture Decision Record,Confluence,Annual,2026-09-09
DOC-0193,emp_433,Senior Engineer,Engineering Core Team,Engineering,2023-07-27,2024-03-16,Rejected,,3.1,Draft,Senior Engineer,Confidential,Project Documentation,Git Markdown,Annual,2025-03-16
DOC-0194,emp_933,Senior Architect,Product Core Team,Product,2026-02-25,2026-08-01,Approved,2026-08-01,2.0,Active,Senior Architect,Internal,Meeting Decision,Confluence,Annual,2027-08-01
DOC-0195,emp_688,Senior Architect,Security Core Team,Security,2023-05-17,2024-05-31,Rejected,,3.2,Draft,Senior Architect,Internal,Standard,Git Markdown,Annual,2025-05-31
DOC-0196,emp_986,Architecture Board,Architecture Core Team,Architecture,2026-05-04,2026-05-05,Rejected,,2.2,Draft,Architecture Board,Confidential,Security Recommendation,Confluence,Annual,2027-05-05
DOC-0197,emp_914,Architecture Board,Platform Core Team,Platform,2022-08-22,2022-10-27,Draft,,2.0,Draft,Architecture Board,Confidential,Project Documentation,Git Markdown,Annual,2023-10-27
DOC-0198,emp_374,Chief Architect,Data Engineering Core Team,Data Engineering,2025-08-14,2026-02-17,Approved,2026-02-17,2.2,Active,Chief Architect,Internal,Deprecated Document,Confluence,Annual,2027-02-17
DOC-0199,emp_560,Architecture Board,Platform Core Team,Platform,2022-12-15,2023-06-11,Rejected,,1.0,Draft,Architecture Board,Internal,Meeting Decision,Git Markdown,Annual,2024-06-10
DOC-0200,emp_730,Senior Architect,DevOps Core Team,DevOps,2025-05-27,2025-09-09,Under Review,,3.1,Draft,Senior Architect,Restricted,Engineering Note,Confluence,Annual,2026-09-09
DOC-0201,emp_795,Unverified,Data Engineering Core Team,Data Engineering,2021-10-05,2025-12-19,Rejected,,2.2,Draft,Unverified,Internal,Technical Design Document,Git Markdown,Annual,2026-12-19
DOC-0202,emp_601,Engineer,Architecture Core Team,Architecture,2024-03-28,2026-01-04,Draft,,2.1,Draft,Engineer,Public,Engineering Note,Confluence,Annual,2027-01-04
DOC-0203,emp_565,Senior Engineer,Data Engineering Core Team,Data Engineering,2022-11-02,2026-02-05,Approved,2026-02-05,2.2,Active,Senior Engineer,Restricted,Policy,Git Markdown,Annual,2027-02-05
DOC-0204,emp_374,Project Notes,Security Core Team,Security,2025-08-24,2026-01-16,Draft,,1.2,Draft,Project Notes,Confidential,Security Recommendation,Confluence,Annual,2027-01-16
DOC-0205,emp_227,Architecture Board,Engineering Core Team,Engineering,2023-06-23,2026-01-12,Approved,2026-01-12,2.0,Active,Architecture Board,Internal,Engineering Note,Git Markdown,Annual,2027-01-12
DOC-0206,emp_184,Principal Engineer,DevOps Core Team,DevOps,2024-09-22,2026-07-18,Under Review,,3.1,Superseded,Principal Engineer,Internal,Security Recommendation,Confluence,Annual,2027-07-18
DOC-0207,emp_235,Chief Architect,Platform Core Team,Platform,2022-04-09,2025-03-07,Rejected,,3.1,Superseded,Chief Architect,Public,Draft Document,Git Markdown,Annual,2026-03-07
DOC-0208,emp_191,Engineer,Engineering Core Team,Engineering,2021-07-31,2023-05-03,Draft,,1.1,Draft,Engineer,Internal,Technical Design Document,Confluence,Annual,2024-05-02
DOC-0209,emp_550,Senior Architect,Data Engineering Core Team,Data Engineering,2025-01-19,2025-08-25,Rejected,,2.0,Draft,Senior Architect,Public,Security Recommendation,Git Markdown,Annual,2026-08-25
DOC-0210,emp_539,Senior Engineer,DevOps Core Team,DevOps,2025-06-09,2025-08-19,Under Review,,1.0,Draft,Senior Engineer,Restricted,Security Recommendation,Confluence,Annual,2026-08-19
DOC-0211,emp_402,Engineer,Platform Core Team,Platform,2025-05-25,2026-07-05,Under Review,,1.0,Draft,Engineer,Confidential,Architecture Decision Record,Git Markdown,Annual,2027-07-05
DOC-0212,emp_981,Engineer,Architecture Core Team,Architecture,05/12/2023,2025-05-29,Under Review,,1.0,Draft,Engineer,Public,Draft Document,Confluence,Annual,2026-05-29
DOC-0213,emp_885,Unverified,Security Core Team,Security,2023-05-18,2025-08-18,Approved,2025-08-18,3.2,Active,Unverified,Internal,Standard,Git Markdown,Annual,2026-08-18
DOC-0214,emp_434,Unverified,Product Core Team,Product,2024-04-16,2026-01-25,Approved,2026-01-25,2.2,Active,Unverified,Internal,Standard,Confluence,Annual,2027-01-25
DOC-0215,emp_782,Principal Engineer,Security Core Team,Security,2021-09-02,2021-09-27,Under Review,,1.1,Draft,Principal Engineer,Restricted,Engineering Note,Git Markdown,Annual,2022-09-27
DOC-0216,emp_850,Principal Engineer,Architecture Core Team,Architecture,2025-04-29,2025-05-14,Draft,,2.2,Draft,Principal Engineer,Public,Technical Design Document,Confluence,Annual,2026-05-14
DOC-0217,emp_468,Unverified,Security Core Team,Security,2023-10-21,2026-03-18,Under Review,,2.0,Draft,Unverified,Public,Architecture Decision Record,Git Markdown,Annual,2027-03-18
DOC-0218,emp_147,Architecture Team,Product Core Team,Product,2023-01-16,2025-03-10,Under Review,,1.2,Draft,Architecture Team,Confidential,Policy,Confluence,Annual,2026-03-10
DOC-0219,emp_222,Senior Engineer,Product Core Team,Product,2024-10-10,2024-12-02,Under Review,,3.0,Draft,Senior Engineer,Confidential,Deprecated Document,Git Markdown,Annual,2025-12-02
DOC-0220,emp_188,Senior Engineer,Product Core Team,Product,2023-07-25,2023-08-10,Draft,,3.1,Draft,Senior Engineer,Internal,Deprecated Document,Confluence,Annual,2024-08-09
DOC-0221,emp_878,Unverified,Product Core Team,Product,2021-11-05,2021-11-18,Rejected,,3.1,Superseded,Unverified,Public,Project Documentation,Git Markdown,Annual,2022-11-18
DOC-0222,emp_310,Chief Architect,Product Core Team,Product,2026-07-07,2026-07-14,Rejected,,1.0,Draft,Chief Architect,Restricted,Deprecated Document,Confluence,Annual,2027-07-14
DOC-0223,emp_865,Project Notes,DevOps Core Team,DevOps,2024-04-04,2024-07-10,Under Review,,2.0,Draft,Project Notes,Public,Technical Design Document,Git Markdown,Annual,2025-07-10
DOC-0224,emp_817,Engineer,Architecture Core Team,Architecture,2022-10-14,2025-04-28,Draft,,1.0,Draft,Engineer,Public,Security Recommendation,Confluence,Annual,2026-04-28
DOC-0225,emp_466,Unverified,Security Core Team,Security,2023-07-15,2025-04-06,Rejected,,1.0,Draft,Unverified,Internal,Project Documentation,Git Markdown,Annual,2026-04-06
DOC-0226,emp_193,Senior Architect,Platform Core Team,Platform,2026-06-07,2026-06-29,Rejected,,3.1,Draft,Senior Architect,Restricted,Project Documentation,Confluence,Annual,2027-06-29
DOC-0227,emp_573,Chief Architect,Security Core Team,Security,2025-07-05,2025-09-14,Approved,2025-09-14,1.0,Superseded,Chief Architect,Internal,Technical Design Document,Git Markdown,Annual,2026-09-14
DOC-0228,emp_122,Chief Architect,Engineering Core Team,Engineering,02/09/2022,2025-09-23,Rejected,,1.1,Draft,Chief Architect,Public,Technical Design Document,Confluence,Annual,2026-09-23
DOC-0229,emp_130,Project Notes,Security Core Team,Security,2024-10-31,2026-01-10,Under Review,,1.1,Draft,Project Notes,Restricted,Standard,Git Markdown,Annual,2027-01-10
DOC-0230,emp_610,Principal Engineer,Data Engineering Core Team,Data Engineering,2025-12-13,2026-05-02,Rejected,,2.1,Superseded,Principal Engineer,Internal,Standard,Confluence,Annual,2027-05-02
DOC-0231,emp_900,Engineer,DevOps Core Team,DevOps,2023-09-10,2026-05-29,Draft,,3.1,Draft,Engineer,Confidential,Security Recommendation,Git Markdown,Annual,2027-05-29
DOC-0232,emp_928,Architecture Board,Engineering Core Team,Engineering,2023-12-21,2024-12-21,Under Review,,1.0,Draft,Architecture Board,Internal,Policy,Confluence,Annual,2025-12-21
DOC-0233,emp_959,Senior Engineer,Platform Core Team,Platform,2021-12-27,2023-04-25,Draft,,3.1,Draft,Senior Engineer,Public,Engineering Note,Git Markdown,Annual,2024-04-24
DOC-0234,emp_655,Project Notes,Platform Core Team,Platform,12/26/2021,2024-09-25,Approved,2024-09-25,1.2,Superseded,Project Notes,Internal,Meeting Decision,Confluence,Annual,2025-09-25
DOC-0235,emp_834,Senior Engineer,Platform Core Team,Platform,2026-02-25,2026-05-18,Approved,2026-05-18,3.2,Superseded,Senior Engineer,Internal,Engineering Note,Git Markdown,Annual,2027-05-18
DOC-0236,emp_444,Chief Architect,Architecture Core Team,Architecture,2022-10-23,2023-07-29,Under Review,,2.2,Draft,Chief Architect,Confidential,Meeting Decision,Confluence,Annual,2024-07-28
DOC-0237,emp_781,Architecture Team,Data Engineering Core Team,Data Engineering,2025-07-27,2025-10-24,Rejected,,3.1,Draft,Architecture Team,Internal,Draft Document,Git Markdown,Annual,2026-10-24
DOC-0238,emp_716,Senior Architect,Product Core Team,Product,2026-03-02,2026-04-27,Approved,2026-04-27,1.1,Active,Senior Architect,Public,Security Recommendation,Confluence,Annual,2027-04-27
DOC-0239,emp_111,Project Notes,Engineering Core Team,Engineering,03/06/2022,2023-07-30,Approved,2023-07-30,1.2,Active,Project Notes,Public,Meeting Decision,Git Markdown,Annual,2024-07-29
DOC-0240,emp_459,Engineer,Security Core Team,Security,2023-02-08,2023-09-03,Rejected,,3.2,Draft,Engineer,Internal,Deprecated Document,Confluence,Annual,2024-09-02
DOC-0241,emp_207,Principal Engineer,Engineering Core Team,Engineering,2022-12-02,2023-11-15,Rejected,,1.2,Draft,Principal Engineer,Public,Technical Design Document,Git Markdown,Annual,2024-11-14
DOC-0242,emp_721,Senior Architect,Engineering Core Team,Engineering,2021-11-18,2022-03-07,Approved,2022-03-07,1.1,Active,Senior Architect,Restricted,Standard,Confluence,Annual,2023-03-07
DOC-0243,emp_155,Senior Architect,Security Core Team,Security,2021-01-08,2023-06-02,Approved,2023-06-02,3.2,Active,Senior Architect,Confidential,Security Recommendation,Git Markdown,Annual,2024-06-01
DOC-0244,emp_964,Project Notes,Architecture Core Team,Architecture,2022-09-24,2024-12-16,Rejected,,3.1,Draft,Project Notes,Public,Technical Design Document,Confluence,Annual,2025-12-16
